timestamp,pressure_pa,temperature_c,altitude_raw_m
2026-05-24T16:00:24.993,0.0,0.0,0.0
2026-05-24T16:00:25.094,0.0,0.0,0.0
2026-05-24T16:00:25.194,0.0,0.0,0.0
2026-05-24T16:00:25.295,0.0,0.0,0.0
2026-05-24T16:00:25.395,0.0,0.0,0.0
2026-05-24T16:00:25.496,0.0,0.0,0.0
2026-05-24T16:00:25.596,0.0,0.0,0.0
2026-05-24T16:00:25.696,0.0,0.0,0.0
2026-05-24T16:00:25.797,0.0,0.0,0.0
2026-05-24T16:00:25.897,0.0,0.0,0.0
2026-05-24T16:00:25.998,0.0,0.0,0.0
2026-05-24T16:00:26.098,0.0,0.0,0.0
2026-05-24T16:00:26.199,0.0,0.0,0.0
2026-05-24T16:00:26.299,0.0,0.0,0.0
2026-05-24T16:00:26.400,0.0,0.0,0.0
2026-05-24T16:00:26.500,0.0,0.0,0.0
2026-05-24T16:00:26.601,0.0,0.0,0.0
2026-05-24T16:00:26.701,0.0,0.0,0.0
2026-05-24T16:00:26.802,0.0,0.0,0.0
2026-05-24T16:00:26.902,0.0,0.0,0.0
2026-05-24T16:00:27.002,0.0,0.0,0.0
2026-05-24T16:00:27.103,0.0,0.0,0.0
2026-05-24T16:00:27.203,0.0,0.0,0.0
2026-05-24T16:00:27.304,0.0,0.0,0.0
2026-05-24T16:00:27.404,0.0,0.0,0.0
2026-05-24T16:00:27.505,0.0,0.0,0.0
2026-05-24T16:00:27.605,0.0,0.0,0.0
2026-05-24T16:00:27.706,0.0,0.0,0.0
2026-05-24T16:00:27.806,0.0,0.0,0.0
2026-05-24T16:00:27.906,0.0,0.0,0.0
2026-05-24T16:00:28.007,0.0,0.0,0.0
2026-05-24T16:00:28.107,0.0,0.0,0.0
2026-05-24T16:00:28.208,0.0,0.0,0.0
2026-05-24T16:00:28.308,0.0,0.0,0.0
2026-05-24T16:00:28.409,0.0,0.0,0.0
2026-05-24T16:00:28.509,0.0,0.0,0.0
2026-05-24T16:00:28.610,0.0,0.0,0.0
2026-05-24T16:00:28.710,0.0,0.0,0.0
2026-05-24T16:00:28.810,0.0,0.0,0.0
2026-05-24T16:00:28.911,0.0,0.0,0.0
2026-05-24T16:00:29.011,0.0,0.0,0.0
2026-05-24T16:00:29.112,0.0,0.0,0.0
2026-05-24T16:00:29.212,0.0,0.0,0.0
2026-05-24T16:00:29.313,0.0,0.0,0.0
2026-05-24T16:00:29.413,0.0,0.0,0.0
2026-05-24T16:00:29.514,0.0,0.0,0.0
2026-05-24T16:00:29.614,0.0,0.0,0.0
2026-05-24T16:00:29.715,0.0,0.0,0.0
2026-05-24T16:00:29.815,0.0,0.0,0.0
2026-05-24T16:00:29.915,0.0,0.0,0.0
2026-05-24T16:00:30.016,0.0,0.0,0.0
2026-05-24T16:00:30.117,0.0,0.0,0.0
2026-05-24T16:00:30.217,0.0,0.0,0.0
2026-05-24T16:00:30.318,0.0,0.0,0.0
2026-05-24T16:00:30.418,0.0,0.0,0.0
2026-05-24T16:00:30.518,0.0,0.0,0.0
2026-05-24T16:00:30.619,0.0,0.0,0.0
2026-05-24T16:00:30.719,0.0,0.0,0.0
2026-05-24T16:00:30.820,0.0,0.0,0.0
2026-05-24T16:00:30.920,0.0,0.0,0.0
2026-05-24T16:00:31.021,0.0,0.0,0.0
2026-05-24T16:00:31.121,0.0,0.0,0.0
2026-05-24T16:00:31.222,0.0,0.0,0.0
2026-05-24T16:00:31.322,0.0,0.0,0.0
2026-05-24T16:00:31.423,0.0,0.0,0.0
2026-05-24T16:00:31.523,0.0,0.0,0.0
2026-05-24T16:00:31.624,0.0,0.0,0.0
2026-05-24T16:00:31.724,0.0,0.0,0.0
2026-05-24T16:00:31.825,0.0,0.0,0.0
2026-05-24T16:00:31.925,0.0,0.0,0.0
2026-05-24T16:00:32.026,0.0,0.0,0.0
2026-05-24T16:00:32.126,0.0,0.0,0.0
2026-05-24T16:00:32.227,0.0,0.0,0.0
2026-05-24T16:00:32.327,0.0,0.0,0.0
2026-05-24T16:00:32.428,0.0,0.0,0.0
2026-05-24T16:00:32.528,0.0,0.0,0.0
2026-05-24T16:00:32.629,0.0,0.0,0.0
2026-05-24T16:00:32.729,0.0,0.0,0.0
2026-05-24T16:00:32.830,0.0,0.0,0.0
2026-05-24T16:00:32.930,0.0,0.0,0.0
2026-05-24T16:00:33.030,0.0,0.0,0.0
2026-05-24T16:00:33.131,0.0,0.0,0.0
2026-05-24T16:00:33.231,0.0,0.0,0.0
2026-05-24T16:00:33.332,0.0,0.0,0.0
2026-05-24T16:00:33.432,0.0,0.0,0.0
2026-05-24T16:00:33.533,0.0,0.0,0.0
2026-05-24T16:00:33.633,0.0,0.0,0.0
2026-05-24T16:00:33.734,0.0,0.0,0.0
2026-05-24T16:00:33.834,0.0,0.0,0.0
2026-05-24T16:00:33.934,0.0,0.0,0.0
2026-05-24T16:00:34.035,0.0,0.0,0.0
2026-05-24T16:00:34.135,0.0,0.0,0.0
2026-05-24T16:00:34.236,0.0,0.0,0.0
2026-05-24T16:00:34.336,0.0,0.0,0.0
2026-05-24T16:00:34.437,0.0,0.0,0.0
2026-05-24T16:00:34.537,0.0,0.0,0.0
2026-05-24T16:00:34.638,0.0,0.0,0.0
2026-05-24T16:00:34.738,0.0,0.0,0.0
2026-05-24T16:00:34.839,0.0,0.0,0.0
2026-05-24T16:00:34.939,0.0,0.0,0.0
2026-05-24T16:00:35.040,0.0,0.0,0.0
2026-05-24T16:00:35.140,0.0,0.0,0.0
2026-05-24T16:00:35.241,0.0,0.0,0.0
2026-05-24T16:00:35.341,0.0,0.0,0.0
2026-05-24T16:00:35.442,0.0,0.0,0.0
2026-05-24T16:00:35.542,0.0,0.0,0.0
2026-05-24T16:00:35.642,0.0,0.0,0.0
2026-05-24T16:00:35.743,0.0,0.0,0.0
2026-05-24T16:00:35.843,0.0,0.0,0.0
2026-05-24T16:00:35.944,0.0,0.0,0.0
2026-05-24T16:00:36.044,0.0,0.0,0.0
2026-05-24T16:00:36.144,0.0,0.0,0.0
2026-05-24T16:00:36.245,0.0,0.0,0.0
2026-05-24T16:00:36.345,0.0,0.0,0.0
2026-05-24T16:00:36.446,0.0,0.0,0.0
2026-05-24T16:00:36.546,0.0,0.0,0.0
2026-05-24T16:00:36.647,0.0,0.0,0.0
2026-05-24T16:00:36.747,0.0,0.0,0.0
2026-05-24T16:00:36.848,0.0,0.0,0.0
2026-05-24T16:00:36.948,0.0,0.0,0.0
2026-05-24T16:00:37.049,0.0,0.0,0.0
2026-05-24T16:00:37.149,0.0,0.0,0.0
2026-05-24T16:00:37.250,0.0,0.0,0.0
2026-05-24T16:00:37.350,0.0,0.0,0.0
2026-05-24T16:00:37.451,0.0,0.0,0.0
2026-05-24T16:00:37.551,0.0,0.0,0.0
2026-05-24T16:00:37.652,0.0,0.0,0.0
2026-05-24T16:00:37.752,0.0,0.0,0.0
2026-05-24T16:00:37.852,0.0,0.0,0.0
2026-05-24T16:00:37.953,0.0,0.0,0.0
2026-05-24T16:00:38.053,0.0,0.0,0.0
2026-05-24T16:00:38.154,0.0,0.0,0.0
2026-05-24T16:00:38.254,0.0,0.0,0.0
2026-05-24T16:00:38.355,0.0,0.0,0.0
2026-05-24T16:00:38.455,0.0,0.0,0.0
2026-05-24T16:00:38.556,0.0,0.0,0.0
2026-05-24T16:00:38.656,0.0,0.0,0.0
2026-05-24T16:00:38.757,0.0,0.0,0.0
2026-05-24T16:00:38.857,0.0,0.0,0.0
2026-05-24T16:40:37.336,0.0,0.0,0.0
2026-05-24T16:40:37.437,0.0,0.0,0.0
2026-05-24T16:40:37.537,0.0,0.0,0.0
2026-05-24T16:40:37.638,0.0,0.0,0.0
2026-05-24T16:40:37.738,0.0,0.0,0.0
2026-05-24T16:40:37.839,0.0,0.0,0.0
2026-05-24T16:40:37.939,0.0,0.0,0.0
2026-05-24T16:40:38.040,0.0,0.0,0.0
2026-05-24T16:40:38.140,0.0,0.0,0.0
2026-05-24T16:40:38.241,0.0,0.0,0.0
2026-05-24T16:40:38.342,0.0,0.0,0.0
2026-05-24T16:40:38.442,0.0,0.0,0.0
2026-05-24T16:40:38.543,0.0,0.0,0.0
2026-05-24T16:40:38.643,0.0,0.0,0.0
2026-05-24T16:40:38.744,0.0,0.0,0.0
2026-05-24T16:40:38.844,0.0,0.0,0.0
2026-05-24T16:40:38.945,0.0,0.0,0.0
2026-05-24T16:40:39.046,0.0,0.0,0.0
2026-05-24T16:40:39.146,0.0,0.0,0.0
2026-05-24T16:40:39.247,0.0,0.0,0.0
2026-05-24T16:40:39.347,0.0,0.0,0.0
2026-05-24T16:40:39.448,0.0,0.0,0.0
2026-05-24T16:40:39.548,0.0,0.0,0.0
2026-05-24T16:40:39.649,0.0,0.0,0.0
2026-05-24T16:40:39.749,0.0,0.0,0.0
2026-05-24T16:40:39.850,0.0,0.0,0.0
2026-05-24T16:40:39.950,0.0,0.0,0.0
2026-05-24T16:40:40.051,0.0,0.0,0.0
2026-05-24T16:40:40.151,0.0,0.0,0.0
2026-05-24T16:40:40.252,0.0,0.0,0.0
2026-05-24T16:40:40.352,0.0,0.0,0.0
2026-05-24T16:40:40.453,0.0,0.0,0.0
2026-05-24T16:40:40.553,0.0,0.0,0.0
2026-05-24T16:40:40.654,0.0,0.0,0.0
2026-05-24T16:40:40.754,0.0,0.0,0.0
2026-05-24T16:40:40.855,0.0,0.0,0.0
2026-05-24T16:40:40.955,0.0,0.0,0.0
2026-05-24T16:40:41.056,0.0,0.0,0.0
2026-05-24T16:40:41.156,0.0,0.0,0.0
2026-05-24T16:40:41.257,0.0,0.0,0.0
2026-05-24T16:40:41.358,0.0,0.0,0.0
2026-05-24T16:40:41.458,0.0,0.0,0.0
2026-05-24T16:40:41.559,0.0,0.0,0.0
2026-05-24T16:40:41.659,0.0,0.0,0.0
2026-05-24T16:40:41.760,0.0,0.0,0.0
2026-05-24T16:40:41.860,0.0,0.0,0.0
2026-05-24T16:40:41.961,0.0,0.0,0.0
2026-05-24T16:40:42.062,0.0,0.0,0.0
2026-05-24T16:40:42.162,0.0,0.0,0.0
2026-05-24T16:40:42.263,0.0,0.0,0.0
2026-05-24T16:40:42.363,0.0,0.0,0.0
2026-05-24T16:40:42.464,0.0,0.0,0.0
2026-05-24T16:40:42.564,0.0,0.0,0.0
2026-05-24T16:40:42.665,0.0,0.0,0.0
2026-05-24T16:40:42.766,0.0,0.0,0.0
2026-05-24T16:40:42.866,0.0,0.0,0.0
2026-05-24T16:40:42.967,0.0,0.0,0.0
2026-05-24T16:40:43.067,0.0,0.0,0.0
2026-05-24T16:40:43.168,0.0,0.0,0.0
2026-05-24T16:40:43.268,0.0,0.0,0.0
2026-05-24T16:40:43.369,0.0,0.0,0.0
2026-05-24T16:40:43.470,0.0,0.0,0.0
2026-05-24T16:40:43.570,0.0,0.0,0.0
2026-05-24T16:40:43.671,0.0,0.0,0.0
2026-05-24T16:40:43.771,0.0,0.0,0.0
2026-05-24T16:40:43.872,0.0,0.0,0.0
2026-05-24T16:40:43.972,0.0,0.0,0.0
2026-05-24T16:40:44.073,0.0,0.0,0.0
2026-05-24T16:40:44.174,0.0,0.0,0.0
2026-05-24T16:40:44.274,0.0,0.0,0.0
2026-05-24T16:40:44.375,0.0,0.0,0.0
2026-05-24T16:40:44.475,0.0,0.0,0.0
2026-05-24T16:40:44.576,0.0,0.0,0.0
2026-05-24T16:40:44.676,0.0,0.0,0.0
2026-05-24T16:40:44.777,0.0,0.0,0.0
2026-05-24T16:40:44.877,0.0,0.0,0.0
2026-05-24T16:40:44.978,0.0,0.0,0.0
2026-05-24T16:40:45.079,0.0,0.0,0.0
2026-05-24T16:40:45.179,0.0,0.0,0.0
2026-05-24T16:40:45.280,0.0,0.0,0.0
2026-05-24T16:40:45.380,0.0,0.0,0.0
2026-05-24T16:40:45.481,0.0,0.0,0.0
2026-05-24T16:40:45.581,0.0,0.0,0.0
2026-05-24T16:40:45.682,0.0,0.0,0.0
2026-05-24T16:40:45.783,0.0,0.0,0.0
2026-05-24T16:40:45.883,0.0,0.0,0.0
2026-05-24T16:40:45.984,0.0,0.0,0.0
2026-05-24T16:40:46.084,0.0,0.0,0.0
2026-05-24T16:40:46.185,0.0,0.0,0.0
2026-05-24T16:40:46.285,0.0,0.0,0.0
2026-05-24T16:40:46.386,0.0,0.0,0.0
2026-05-24T16:40:46.487,0.0,0.0,0.0
2026-05-24T16:40:46.587,0.0,0.0,0.0
2026-05-24T16:40:46.688,0.0,0.0,0.0
2026-05-24T16:40:46.788,0.0,0.0,0.0
2026-05-24T16:40:46.889,0.0,0.0,0.0
2026-05-24T16:40:46.989,0.0,0.0,0.0
2026-05-24T16:40:47.090,0.0,0.0,0.0
2026-05-24T16:40:47.190,0.0,0.0,0.0
2026-05-24T16:40:47.291,0.0,0.0,0.0
2026-05-24T16:40:47.392,0.0,0.0,0.0
2026-05-24T16:40:47.492,0.0,0.0,0.0
2026-05-24T16:40:47.593,0.0,0.0,0.0
2026-05-24T16:40:47.693,0.0,0.0,0.0
2026-05-24T16:40:47.794,0.0,0.0,0.0
2026-05-24T16:40:47.894,0.0,0.0,0.0
2026-05-24T16:40:47.995,0.0,0.0,0.0
2026-05-24T16:40:48.095,0.0,0.0,0.0
2026-05-24T16:40:48.196,0.0,0.0,0.0
2026-05-24T16:40:48.297,0.0,0.0,0.0
2026-05-24T16:40:48.397,0.0,0.0,0.0
2026-05-24T16:40:48.498,0.0,0.0,0.0
2026-05-24T16:40:48.598,0.0,0.0,0.0
2026-05-24T16:40:48.699,0.0,0.0,0.0
2026-05-24T16:40:48.799,0.0,0.0,0.0
2026-05-24T16:40:48.900,0.0,0.0,0.0
2026-05-24T16:40:49.000,0.0,0.0,0.0
2026-05-24T16:40:49.101,0.0,0.0,0.0
2026-05-24T16:40:49.202,0.0,0.0,0.0
2026-05-24T16:40:49.302,0.0,0.0,0.0
2026-05-24T16:40:49.403,0.0,0.0,0.0
2026-05-24T16:40:49.503,0.0,0.0,0.0
2026-05-24T16:40:49.604,0.0,0.0,0.0
2026-05-24T16:40:49.704,0.0,0.0,0.0
2026-05-24T16:40:49.805,0.0,0.0,0.0
2026-05-24T16:40:49.906,0.0,0.0,0.0
2026-05-24T16:40:50.006,0.0,0.0,0.0
2026-05-24T16:40:50.107,0.0,0.0,0.0
2026-05-24T16:40:50.207,0.0,0.0,0.0
2026-05-24T16:40:50.308,0.0,0.0,0.0
2026-05-24T16:40:50.409,0.0,0.0,0.0
2026-05-24T16:40:50.509,0.0,0.0,0.0
2026-05-24T16:40:50.610,0.0,0.0,0.0
2026-05-24T16:40:50.710,0.0,0.0,0.0
2026-05-24T16:40:50.811,0.0,0.0,0.0
2026-05-24T16:40:50.912,0.0,0.0,0.0
2026-05-24T16:40:51.012,0.0,0.0,0.0
2026-05-24T16:40:51.113,0.0,0.0,0.0
2026-05-24T16:40:51.213,0.0,0.0,0.0
2026-05-24T16:40:51.314,0.0,0.0,0.0
2026-05-24T16:40:51.414,0.0,0.0,0.0
2026-05-24T16:40:51.515,0.0,0.0,0.0
2026-05-24T16:40:51.616,0.0,0.0,0.0
2026-05-24T16:40:51.716,0.0,0.0,0.0
2026-05-24T16:40:51.817,0.0,0.0,0.0
2026-05-24T16:40:51.917,0.0,0.0,0.0
2026-05-24T16:40:52.018,0.0,0.0,0.0
2026-05-24T16:40:52.118,0.0,0.0,0.0
2026-05-24T16:40:52.219,0.0,0.0,0.0
2026-05-24T16:40:52.320,0.0,0.0,0.0
2026-05-24T16:40:52.420,0.0,0.0,0.0
2026-05-24T16:40:52.521,0.0,0.0,0.0
2026-05-24T16:40:52.621,0.0,0.0,0.0
2026-05-24T16:40:52.722,0.0,0.0,0.0
2026-05-24T16:40:52.823,0.0,0.0,0.0
2026-05-24T16:40:52.923,0.0,0.0,0.0
2026-05-24T16:40:53.024,0.0,0.0,0.0
2026-05-24T16:40:53.124,0.0,0.0,0.0
2026-05-24T16:40:53.225,0.0,0.0,0.0
2026-05-24T16:40:53.326,0.0,0.0,0.0
2026-05-24T16:40:53.426,0.0,0.0,0.0
2026-05-24T16:40:53.527,0.0,0.0,0.0
2026-05-24T16:40:53.627,0.0,0.0,0.0
2026-05-24T16:40:53.728,0.0,0.0,0.0
2026-05-24T16:40:53.828,0.0,0.0,0.0
2026-05-24T16:40:53.929,0.0,0.0,0.0
2026-05-24T16:40:54.030,0.0,0.0,0.0
2026-05-24T16:40:54.130,0.0,0.0,0.0
2026-05-24T16:40:54.231,0.0,0.0,0.0
2026-05-24T16:40:54.331,0.0,0.0,0.0
2026-05-24T16:40:54.432,0.0,0.0,0.0
2026-05-24T16:40:54.532,0.0,0.0,0.0
2026-05-24T16:40:54.633,0.0,0.0,0.0
2026-05-24T16:40:54.733,0.0,0.0,0.0
2026-05-24T16:40:54.834,0.0,0.0,0.0
2026-05-24T16:40:54.934,0.0,0.0,0.0
2026-05-24T16:40:55.035,0.0,0.0,0.0
2026-05-24T16:40:55.136,0.0,0.0,0.0
2026-05-24T16:40:55.236,0.0,0.0,0.0
2026-05-24T16:40:55.337,0.0,0.0,0.0
2026-05-24T16:40:55.437,0.0,0.0,0.0
2026-05-24T16:40:55.538,0.0,0.0,0.0
2026-05-24T16:40:55.638,0.0,0.0,0.0
2026-05-24T16:40:55.739,0.0,0.0,0.0
2026-05-24T16:40:55.840,0.0,0.0,0.0
2026-05-24T16:40:55.940,0.0,0.0,0.0
2026-05-24T16:40:56.041,0.0,0.0,0.0
2026-05-24T16:40:56.141,0.0,0.0,0.0
2026-05-24T16:40:56.242,0.0,0.0,0.0
2026-05-24T16:40:56.342,0.0,0.0,0.0
2026-05-24T16:40:56.443,0.0,0.0,0.0
2026-05-24T16:40:56.543,0.0,0.0,0.0
2026-05-24T16:40:56.644,0.0,0.0,0.0
2026-05-24T16:40:56.745,0.0,0.0,0.0
2026-05-24T16:40:56.845,0.0,0.0,0.0
2026-05-24T16:40:56.946,0.0,0.0,0.0
2026-05-24T16:40:57.046,0.0,0.0,0.0
2026-05-24T16:40:57.147,0.0,0.0,0.0
2026-05-24T16:40:57.247,0.0,0.0,0.0
2026-05-24T16:40:57.348,0.0,0.0,0.0
2026-05-24T16:40:57.448,0.0,0.0,0.0
2026-05-24T16:40:57.549,0.0,0.0,0.0
2026-05-24T16:40:57.649,0.0,0.0,0.0
2026-05-24T16:40:57.750,0.0,0.0,0.0
2026-05-24T16:40:57.851,0.0,0.0,0.0
2026-05-24T16:40:57.951,0.0,0.0,0.0
2026-05-24T16:40:58.052,0.0,0.0,0.0
2026-05-24T16:40:58.152,0.0,0.0,0.0
2026-05-24T16:40:58.253,0.0,0.0,0.0
2026-05-24T16:40:58.353,0.0,0.0,0.0
2026-05-24T16:40:58.454,0.0,0.0,0.0
2026-05-24T16:40:58.554,0.0,0.0,0.0
2026-05-24T16:40:58.655,0.0,0.0,0.0
2026-05-24T16:40:58.755,0.0,0.0,0.0
2026-05-24T16:40:58.856,0.0,0.0,0.0
2026-05-24T16:40:58.956,0.0,0.0,0.0
2026-05-24T16:40:59.057,0.0,0.0,0.0
2026-05-24T16:40:59.157,0.0,0.0,0.0
2026-05-24T16:40:59.258,0.0,0.0,0.0
2026-05-24T16:40:59.359,0.0,0.0,0.0
2026-05-24T16:40:59.459,0.0,0.0,0.0
2026-05-24T16:40:59.560,0.0,0.0,0.0
2026-05-24T16:40:59.660,0.0,0.0,0.0
2026-05-24T16:40:59.761,0.0,0.0,0.0
2026-05-24T16:40:59.861,0.0,0.0,0.0
2026-05-24T16:40:59.962,0.0,0.0,0.0
2026-05-24T16:41:00.063,0.0,0.0,0.0
2026-05-24T16:41:00.163,0.0,0.0,0.0
2026-05-24T16:41:00.264,0.0,0.0,0.0
2026-05-24T16:41:00.364,0.0,0.0,0.0
2026-05-24T16:41:00.465,0.0,0.0,0.0
2026-05-24T16:41:00.565,0.0,0.0,0.0
2026-05-24T16:41:00.666,0.0,0.0,0.0
2026-05-24T16:41:00.766,0.0,0.0,0.0
2026-05-24T16:41:00.867,0.0,0.0,0.0
2026-05-24T16:41:00.968,0.0,0.0,0.0
2026-05-24T16:41:01.068,0.0,0.0,0.0
2026-05-24T16:41:01.169,0.0,0.0,0.0
2026-05-24T16:41:01.269,0.0,0.0,0.0
2026-05-24T16:41:01.370,0.0,0.0,0.0
2026-05-24T16:41:01.470,0.0,0.0,0.0
2026-05-24T16:41:01.571,0.0,0.0,0.0
2026-05-24T16:41:01.671,0.0,0.0,0.0
2026-05-24T16:41:01.772,0.0,0.0,0.0
2026-05-24T16:41:01.872,0.0,0.0,0.0
2026-05-24T16:41:01.973,0.0,0.0,0.0
2026-05-24T16:41:02.073,0.0,0.0,0.0
2026-05-24T16:41:02.174,0.0,0.0,0.0
2026-05-24T16:41:02.275,0.0,0.0,0.0
2026-05-24T16:41:02.375,0.0,0.0,0.0
2026-05-24T16:41:02.476,0.0,0.0,0.0
2026-05-24T16:41:02.576,0.0,0.0,0.0
2026-05-24T16:41:02.677,0.0,0.0,0.0
2026-05-24T16:41:02.777,0.0,0.0,0.0
2026-05-24T16:41:02.878,0.0,0.0,0.0
2026-05-24T16:41:02.978,0.0,0.0,0.0
2026-05-24T16:41:03.079,0.0,0.0,0.0
2026-05-24T16:41:03.180,0.0,0.0,0.0
2026-05-24T16:41:03.280,0.0,0.0,0.0
2026-05-24T16:41:03.381,0.0,0.0,0.0
2026-05-24T16:41:03.481,0.0,0.0,0.0
2026-05-24T16:41:03.582,0.0,0.0,0.0
2026-05-24T16:41:03.682,0.0,0.0,0.0
2026-05-24T16:41:03.783,0.0,0.0,0.0
2026-05-24T16:41:03.884,0.0,0.0,0.0
2026-05-24T16:41:03.984,0.0,0.0,0.0
2026-05-24T16:41:04.085,0.0,0.0,0.0
2026-05-24T16:41:04.185,0.0,0.0,0.0
2026-05-24T16:41:04.286,0.0,0.0,0.0
2026-05-24T16:41:04.386,0.0,0.0,0.0
2026-05-24T16:41:04.487,0.0,0.0,0.0
2026-05-24T16:41:04.587,0.0,0.0,0.0
2026-05-24T16:41:04.688,0.0,0.0,0.0
2026-05-24T16:41:04.788,0.0,0.0,0.0
2026-05-24T16:41:04.889,0.0,0.0,0.0
2026-05-24T16:41:04.989,0.0,0.0,0.0
2026-05-24T16:41:05.090,0.0,0.0,0.0
2026-05-24T16:41:05.190,0.0,0.0,0.0
2026-05-24T16:41:05.291,0.0,0.0,0.0
2026-05-24T16:41:05.391,0.0,0.0,0.0
2026-05-24T16:41:05.492,0.0,0.0,0.0
2026-05-24T16:41:05.592,0.0,0.0,0.0
2026-05-24T16:41:05.693,0.0,0.0,0.0
2026-05-24T16:41:05.793,0.0,0.0,0.0
2026-05-24T16:41:05.894,0.0,0.0,0.0
2026-05-24T16:41:05.994,0.0,0.0,0.0
2026-05-24T16:41:06.095,0.0,0.0,0.0
2026-05-24T16:41:06.195,0.0,0.0,0.0
2026-05-24T16:41:06.296,0.0,0.0,0.0
2026-05-24T16:41:06.396,0.0,0.0,0.0
2026-05-24T16:41:06.497,0.0,0.0,0.0
2026-05-24T16:41:06.597,0.0,0.0,0.0
2026-05-24T16:41:06.698,0.0,0.0,0.0
2026-05-24T16:41:06.798,0.0,0.0,0.0
2026-05-24T16:41:06.899,0.0,0.0,0.0
2026-05-24T16:41:06.999,0.0,0.0,0.0
2026-05-24T16:41:07.100,0.0,0.0,0.0
2026-05-24T16:41:07.200,0.0,0.0,0.0
2026-05-24T16:41:07.301,0.0,0.0,0.0
2026-05-24T16:41:07.401,0.0,0.0,0.0
2026-05-24T16:41:07.502,0.0,0.0,0.0
2026-05-24T16:41:07.602,0.0,0.0,0.0
2026-05-24T16:41:07.703,0.0,0.0,0.0
2026-05-24T16:41:07.804,0.0,0.0,0.0
2026-05-24T16:41:07.904,0.0,0.0,0.0
2026-05-24T16:41:08.005,0.0,0.0,0.0
2026-05-24T16:41:08.105,0.0,0.0,0.0
2026-05-24T16:41:08.206,0.0,0.0,0.0
2026-05-24T16:41:08.306,0.0,0.0,0.0
2026-05-24T16:41:08.407,0.0,0.0,0.0
2026-05-24T16:41:08.507,0.0,0.0,0.0
2026-05-24T16:41:08.608,0.0,0.0,0.0
2026-05-24T16:41:08.709,0.0,0.0,0.0
2026-05-24T16:41:08.809,0.0,0.0,0.0
2026-05-24T16:41:08.910,0.0,0.0,0.0
2026-05-24T16:41:09.010,0.0,0.0,0.0
2026-05-24T16:41:09.111,0.0,0.0,0.0
2026-05-24T16:41:09.211,0.0,0.0,0.0
